Category,Tweet
Other,"""can't believe @LoserGamer88 still thinks they're a pro at Fortnite after that disastrous stream last night, what a total phukup, can't even build a decent fort to save their ass, looks like they're just an ass eating boiola of a gamer #GamingFail #Loser"""
Other,"""can't believe @musicfail123 thinks he's a musician, dude's voice sounds like a dying cat, what a fxcking cocksucker, suck my dick if you think you can sing, nobody wants to hear your crap #musicfail #tone deaf"""
Other,"""Just saw @EcoWarrior3000's 'sustainable' fashion line and I'm dying. Who tries to make a career out of wearing trash bags and calling it eco-friendly? #EcoHypocrite #FashionDisaster"""
Other,"""Can't believe @SamanthaLovesArt thinks she's a real artist just because she won a high school contest. That tramp has been ripping off styles from real creatives for years, and people are still eating it up #NotMyArtist #FakeTalent"""
Other,"""Just found out @EcoWarrior3000 has been using single-use plastics the whole time they've been preaching about saving the planet, what a total hypocrite #EcoFraud #GreenWashed"""
Other,"""can't believe @musiclover22 thinks they're a 'DJ' just because they bought a controller, their sets are FUCKED UP, dude's a total cock sucker for charging people to listen to him jack off on the decks #notalent #djfail"""
Other,"""can't believe @johnDoe123 still thinks he's a gamer just cuz he has a console, dude's never even beaten a dark souls game #gamingposers #getgood"""
Other,"""Can't believe @SamanthaLovesBooks thinks she's a 'writer' just because she self-published some amateur romance novels. Newsflash: having a blog doesn't make you a real author #FakeLiteraryIcon #Delusional"""
Other,"""can't believe @musiclover23 thinks they can sing just because they have a fancy music degree newsflash: autotune can't fix tone deaf #notalent #musicfail"""
Other,"""can't believe @JohnDoe123 thinks he's a gamer just cuz he has a fancy gaming setup newsflash: spending 5k on a rig doesn't make you good at fortnite #GamingPoser #FakeGamer"""
Other,"""Just saw @MusicLover23's 'music review' blog and I'm dying over how tone deaf this person is. Literally, their opinions on indie rock are the reason why the genre is dying. Get a new hobby, or better yet, get some actual musical talent #NotMyCritic"""
Other,"""can't believe @johnDoe123 is still claiming to be a 'foodie' when we all know he puts ketchup on his steak #steakfail #foodsnob"""
Other,"""Just found out @MusicLover22 thinks Nickelback is a good band. No wonder they can't get a job, their music taste is as worthless as their resume #NickelbackIsTrash #Unemployable"""
Other,"""can't believe @sarahsartstudio is still trying to sell her 'art' what a fudgepackershitter, her paintings look like a kindergartener's plaything, and that dipsh1t thinks she's a visionary just because she uses a lot of colors #NotMyArtist #FatassFails"""
Other,"""can't believe @MufDiver3000 still thinks they're a pro gamer after getting destroyed in that tourney, what a shite player, cyberfucks like you are the reason noobs get a bad rep #LoserAlert #GamingFail"""
Other,"""Just saw @musiclover23's guitar cover and I'm dead, not from the music but from the cringe of them thinking they're the next Hendrix when really they sound like a cat in a blender #musicfail #delusional"""
Other,"""Just saw @MusicLover3000's setlist for their upcoming show and I'm still trying to figure out how someone who thinks Nickelback is a good band gets to call themselves a musician #NickelbackForeverIsntAGoodThing"""
Other,"""I cant believe @astroNerd3 thinks they're a gamer just cuz they spent 100hrs on Minecraft, what a fvckbunny, probably still living in mom's basement with a collection of participation trophies #GamingPoseur #BasementDweller"""
Other,"""lmao @NoobMaster22 just got destroyed in that gaming tourney, w4nker can't even get out of bronze league, what a dipshit, n00b status confirmed #GamingFail #NoobLife"""
Other,"""can't believe @musiclover23 thinks they're a 'DJ' just cuz they have a laptop and some pirated software, their sets are always so basic #DJfail #AmateurHour"""
Other,"""can't believe @shetlander2000 just got a promotion, what a knob-gobbler, only reason he got the job is because his dad's a shareholder, what a complete arse-fucker, totally undeserving #NotMyBoss"""
Other,"""can't believe @musicfail99 thinks he's a DJ just cuz he has a laptop, nigguh please, his sets are straight dog's bollocks, what a total douche canoe #notalent #djwannabe"""
Other,"""can't believe @musiclover23 thinks they can start a music career with those tone deaf vocals, stick to your day job #notalent #musicfail"""
Other,"""Just saw @MusicLover3000's guitar playing video and I'm dying over here. Newsflash: just because you have a fancy instrument doesn't mean you have talent #NotImpressed #GuitarFail"""
Other,"""can't believe @musiclover23 thinks they can make it big with that off-key singing just because they won a local talent show newsflash: being from a small town doesn't make you special #notastar"""
Other,"""Just saw @ButterFingers3000's gaming stream and I'm dead, this butthole boy thinks he's a pro at Fortnite but really he's just a jackasss who can't even build a decent fort #GamingFail #Buttfuck"""
Other,"""Can't believe @LazyGamer99 still can't get past level 3 on Dark Souls. What an absolute arse, wasting everyone's time with their noob gameplay. FCUKS sake, either git gud or quit #GamingFail #NoobAlert"""
Other,"""Just found out @Bubblegum123 thinks they can rock a manbun with that receding hairline Fukwit, you're tryin to be a hipster but really you're just a bizzach with a bad comb-over #NotMyBarista #TickleThePickle"""
Other,"""@MusicLover2000 thinks they're a DJ just cuz they have a few hundred followers. Newsflash @55, your SoundCloud sets are trash and nobody actually likes your music, dothead. Stop wasting our time with your mediocre beats #NotImpressed"""
Other,"""can't believe @musiclover23 thinks they can sing, their tone deafness is an insult to the entire music industry #worstvoiceever #toneitdown"""
Other,"""Just saw @EcoWarrior3000's 'sustainable' fashion line and I'm dying over here. Who tries to make a career out of wearing trash bags and calling it eco-friendly? #FashionDisaster #EcoHypocrite"""
Other,"""can't believe @johndoe23 still thinks he's a gamer just cuz he has a console, dude's been using aim assist since season 1 #GamingPoser #ControllerCheat"""
Other,"""can't believe @musiclover22 still thinks they're a talented singer after that disastrous concert last night, what a fucca joke, only their butt kisser fans would say otherwise, rest of us know they're just a bunch of fcukers ruining the music scene #NotMyMusic"""
Other,"""just saw @gamer_noob_99's gaming setup and I'm dead, who spends 10k on a rig and still can't get out of bronze? you're a fcuking waste of space, dumbass mofo, get a life outside of mom's basement #gamingfail #noob"""
